"統計名：","人口推計 各月1日現在人口 概算値"
"表番号：","001"
"表題：","[概算値] 年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","該当数値がないもの"
"-","該当数値がないもの　"

"","","","","","","","","","","","","","","","","","","/男女別 コード","000","001","002"
"","","","","","","","","","","","","","","","","","","/男女別 補助コード","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","人口 コード","人口 補助コード","人口","概算値 コード","概算値 補助コード","概算値","全国 コード","全国 補助コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在） 補助コード","時間軸（年月日現在）","年齢5歳階級 コード","年齢5歳階級 補助コード","年齢5歳階級","/男女別","男女計","男","女"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01000","","総数","","12,452","6,055","6,397"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01001","","0～4歳","","415","212","202"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01002","","5～9歳","","489","250","238"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01003","","10～14歳","","527","270","257"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01004","","15～19歳","","552","283","269"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01005","","20～24歳","","628","323","305"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01006","","25～29歳","","644","331","313"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01007","","30～34歳","","639","327","312"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01008","","35～39歳","","709","361","348"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01009","","40～44歳","","782","396","386"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01010","","45～49歳","","923","467","455"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01011","","50～54歳","","957","483","475"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01012","","55～59歳","","818","409","409"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01013","","60～64歳","","749","371","378"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01014","","65～69歳","","738","359","379"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01015","","70～74歳","","897","423","474"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01016","","75～79歳","","736","331","405"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01017","","80～84歳","","579","241","338"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01018","","85～89歳","","400","145","254"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01019","","90～94歳","","204","58","146"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01020","","95～99歳","","59","12","47"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","02000","","（再掲）15歳未満","","1,430","732","698"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01023","","（再掲）15～64歳","","7,400","3,751","3,649"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01024","","（再掲）65歳以上","","3,622","1,571","2,051"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01026","","（再掲）うち75歳以上","","1,987","789","1,198"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000606","","2023年6月","01027","","（再掲）うち85歳以上","","672","217","456"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01000","","総数","","12,456","6,058","6,398"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01001","","0～4歳","","413","212","202"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01002","","5～9歳","","489","250","238"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01003","","10～14歳","","527","270","257"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01004","","15～19歳","","552","283","269"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01005","","20～24歳","","628","323","305"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01006","","25～29歳","","645","332","314"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01007","","30～34歳","","640","328","312"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01008","","35～39歳","","709","361","348"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01009","","40～44歳","","781","396","385"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01010","","45～49歳","","921","466","454"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01011","","50～54歳","","960","484","476"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01012","","55～59歳","","821","410","410"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01013","","60～64歳","","749","371","378"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01014","","65～69歳","","737","359","378"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01015","","70～74歳","","893","421","472"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01016","","75～79歳","","740","333","407"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01017","","80～84歳","","581","242","339"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01018","","85～89歳","","399","145","254"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01019","","90～94歳","","204","58","146"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01020","","95～99歳","","59","12","47"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","02000","","（再掲）15歳未満","","1,429","732","697"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01023","","（再掲）15～64歳","","7,405","3,754","3,651"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2023000707","","2023年7月","01024","","（再掲）65歳以上","","3,622","1,572","2,051"
